host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
1.0,18,10,37.78188073122773,-122.47435775665228,1,0,6.0,1.5,3.0,3.0,0,5.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,600.0
3.0,9,8,37.77745000188207,-122.4798876289024,1,1,1.0,1.0,1.0,1.0,0,2.0,70.0,93.0,9.0,10.0,9.0,10.0,10.0,9.0,99.0
1.0,2,0,37.76731364904521,-122.44579721856223,6,1,2.0,1.5,1.0,1.0,0,1.0,50.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
3.0,30,22,37.722130463551984,-122.4063245974231,1,1,9.0,3.0,3.0,6.0,0,3.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,410.0
1.0,15,12,37.77514406225485,-122.40896818661757,2,1,1.0,1.0,1.0,1.0,0,13.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
10.0,10,9,37.800829163801176,-122.40521286915346,0,0,5.0,1.0,2.0,5.0,0,30.0,13.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,206.0
1.0,9,8,37.77812036763717,-122.50262060064071,1,1,3.0,1.0,1.0,2.0,0,2.0,187.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,133.0
2.0,4,1,37.75514537734532,-122.41966438314914,6,1,2.0,1.0,1.0,1.0,0,2.0,18.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,135.0
3.0,0,3,37.77855980298784,-122.43632518996007,0,1,2.0,1.5,1.0,1.0,0,3.0,19.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
1.0,8,6,37.74843675274167,-122.42819715664386,1,1,3.0,1.0,1.0,1.0,0,1.0,193.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,26,18,37.80656823444672,-122.43500940970057,1,0,2.0,1.0,1.0,1.0,0,1.0,166.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,149.0
1.0,2,0,37.76922397372911,-122.44698208257,3,0,2.0,1.0,1.0,1.0,0,2.0,156.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0
1.0,8,6,37.7537749880724,-122.44197460179342,10,0,2.0,1.0,0.0,1.0,1,2.0,135.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
75.0,6,5,37.788347076763145,-122.41119909379287,0,0,4.0,1.0,0.0,2.0,0,1.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0
1.0,27,21,37.73438602045539,-122.49352859483105,0,0,3.0,1.0,1.0,1.0,0,2.0,61.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,211.0
3.0,9,8,37.77785409970896,-122.48011034006564,1,0,4.0,2.0,2.0,2.0,0,2.0,59.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,247.0
2.0,0,11,37.788349670363615,-122.42833424922676,0,0,2.0,1.0,0.0,1.0,0,2.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,30,22,37.715554486730134,-122.39940123099352,2,0,6.0,2.5,2.0,4.0,0,30.0,91.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0
2.0,1,1,37.740674066963365,-122.41488582772348,0,0,2.0,1.0,1.0,1.0,0,2.0,87.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0
3.0,4,1,37.75052177658165,-122.4166023236109,0,1,1.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4.0,17,9,37.800314140825314,-122.41267910704045,1,0,4.0,2.0,2.0,2.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
1.0,8,6,37.75410875054492,-122.43832124368113,0,0,2.0,1.0,1.0,1.0,0,2.0,115.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
3.0,7,6,37.76757368053793,-122.43638968002772,1,1,2.0,1.0,1.0,0.0,0,2.0,47.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
2.0,3,13,37.730353102650376,-122.44519996386438,1,1,2.0,1.0,1.0,1.0,0,3.0,138.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,105.0
5.0,0,0,37.77190556684735,-122.4322628417372,10,1,2.0,1.0,1.0,1.0,0,1.0,86.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
1.0,23,15,37.71754724383433,-122.39659138107321,1,1,3.0,1.0,1.0,1.0,0,1.0,85.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
2.0,7,6,37.764135922343606,-122.43188720587456,1,1,2.0,1.0,1.0,1.0,0,2.0,143.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
1.0,5,4,37.76390696479184,-122.39552792355819,3,0,2.0,1.0,1.0,1.0,0,2.0,37.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0
1.0,4,1,37.749510788095016,-122.40980093974852,1,1,4.0,1.0,1.0,1.0,0,1.0,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
2.0,0,3,37.78499732410688,-122.43809406338072,0,0,8.0,2.0,4.0,5.0,0,5.0,27.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,700.0
3.0,4,1,37.75828897014402,-122.41963048893929,1,1,3.0,1.0,1.0,2.0,0,4.0,101.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,89.0
7.0,0,3,37.77804538913249,-122.43819483174595,1,1,2.0,1.0,1.0,1.0,0,3.0,44.0,93.0,9.0,10.0,10.0,9.0,9.0,9.0,100.0
1.0,8,6,37.75508965253462,-122.43646992515237,1,0,2.0,1.0,0.0,1.0,0,1.0,31.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,193.0
2.0,4,1,37.759085846877326,-122.42121024734205,0,0,6.0,1.0,2.0,6.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1.0,15,12,37.770254554410094,-122.41319436756605,3,0,4.0,1.0,2.0,2.0,0,2.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
5.0,0,0,37.77164789693808,-122.43693702242322,6,1,2.0,1.0,1.0,1.0,0,30.0,116.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,6,11,37.78893895583631,-122.41721959921787,0,0,2.0,1.0,0.0,1.0,0,30.0,108.0,89.0,10.0,9.0,9.0,10.0,9.0,9.0,149.0
2.0,1,1,37.747276200768326,-122.40765609056969,1,0,3.0,1.0,0.0,1.0,0,3.0,84.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,165.0
2.0,1,1,37.74726953382519,-122.40862623470905,0,0,6.0,2.0,2.0,2.0,0,3.0,58.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,250.0
1.0,21,4,37.78423967590058,-122.39924557088956,0,1,2.0,1.0,1.0,1.0,0,180.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,22,2,37.74287650074765,-122.4614685643413,10,0,2.0,1.0,0.0,1.0,0,1.0,175.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2.0,9,8,37.77897722275334,-122.50674914257999,1,1,2.0,1.0,1.0,1.0,0,1.0,232.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
1.0,17,11,37.79800981042328,-122.42177111872878,0,0,2.0,1.0,1.0,1.0,0,3.0,20.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,299.0
1.0,8,7,37.74680281575967,-122.43116234890459,1,0,4.0,2.5,2.0,2.0,0,2.0,26.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0
1.0,33,13,37.711701892637436,-122.43451453432924,3,1,2.0,1.0,1.0,0.0,0,1.0,265.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,105.0
2.0,4,1,37.75724803845457,-122.41896269739962,6,0,6.0,1.5,3.0,5.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,395.0
1.0,9,8,37.77973559686613,-122.49897185235764,1,1,2.0,1.0,1.0,1.0,0,1.0,99.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,100.0
1.0,12,11,37.793359986017634,-122.41549763390913,0,0,4.0,1.0,2.0,3.0,0,30.0,15.0,84.0,9.0,9.0,9.0,9.0,9.0,9.0,167.0
2.0,20,8,37.7866750798736,-122.49316168597302,1,1,2.0,1.0,1.0,1.0,0,2.0,117.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
1.0,5,4,37.758078155228226,-122.39977553777241,0,0,3.0,1.0,1.0,1.0,0,4.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
3.0,4,1,37.75289541854589,-122.42208886586023,6,1,2.0,1.5,1.0,1.0,0,3.0,8.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
1.0,5,4,37.761180481247024,-122.39670333536137,0,0,4.0,1.0,2.0,2.0,0,3.0,28.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,195.0
2.0,2,0,37.77176164245953,-122.44191208573669,1,0,6.0,1.0,2.0,2.0,0,2.0,46.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,349.0
1.0,9,8,37.77392204444222,-122.50925050174969,3,0,4.0,1.0,1.0,2.0,0,30.0,95.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0
3.0,4,1,37.758297390629465,-122.41947502379308,1,1,6.0,1.0,2.0,4.0,0,2.0,9.0,80.0,8.0,8.0,10.0,9.0,10.0,8.0,220.0
1.0,26,18,37.80258804102951,-122.42695253218643,3,1,2.0,1.0,1.0,1.0,0,3.0,75.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,15,12,37.772185828513436,-122.41672221479028,0,0,4.0,1.0,2.0,2.0,0,2.0,24.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,250.0
2.0,22,2,37.72799688398315,-122.46162136006248,1,0,3.0,1.0,1.0,2.0,0,4.0,40.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
1.0,16,3,37.788820105631096,-122.44321376161732,0,0,2.0,1.0,1.0,1.0,0,2.0,123.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
3.0,3,13,37.722065368973155,-122.43773239194529,0,0,4.0,1.0,1.0,2.0,0,2.0,95.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,134.0
2.0,1,13,37.73391200603898,-122.42900582693828,1,1,2.0,1.0,1.0,1.0,0,2.0,101.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0
1.0,17,9,37.7983578984465,-122.41278845982391,0,0,2.0,1.0,0.0,1.0,0,30.0,6.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,219.0
4.0,8,6,37.749516417061855,-122.43639322015123,1,1,2.0,0.0,1.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,95.0
4.0,8,6,37.74738653159838,-122.43746224142366,1,1,2.0,0.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
1.0,19,13,37.72944054968461,-122.42898624809072,0,0,2.0,1.0,0.0,1.0,0,3.0,86.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,115.0
1.0,6,5,37.78267703949061,-122.42220326114992,6,0,2.0,1.0,0.0,1.0,0,30.0,14.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,115.0
2.0,4,1,37.74854708018332,-122.40941134814243,0,0,2.0,1.0,0.0,1.0,0,2.0,67.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,225.0
1.0,25,17,37.761042525488456,-122.475038679524,0,0,2.0,1.0,1.0,3.0,0,4.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,29,17,37.76020044318847,-122.4811384813102,0,0,2.0,1.0,0.0,1.0,0,5.0,49.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
1.0,10,9,37.80301725839128,-122.41024982264528,2,1,2.0,1.0,1.0,1.0,0,3.0,153.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
3.0,7,6,37.76517336713729,-122.43232857694063,6,0,4.0,2.0,2.0,2.0,0,30.0,9.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,229.0
23.0,6,5,37.786803188191826,-122.4077514345128,0,1,2.0,1.0,1.0,1.0,0,1.0,59.0,92.0,9.0,9.0,9.0,9.0,10.0,9.0,110.0
4.0,1,1,37.740534536955415,-122.40893440456293,1,0,3.0,2.0,3.0,3.0,0,30.0,6.0,80.0,8.0,10.0,9.0,9.0,9.0,8.0,186.0
1.0,4,1,37.75345966976937,-122.41071239288523,1,0,4.0,1.0,1.0,2.0,0,3.0,83.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,190.0
1.0,4,12,37.76867194338203,-122.41785764787079,0,0,4.0,1.0,2.0,2.0,0,3.0,32.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,220.0
1.0,4,1,37.74915714147895,-122.41985641538886,1,0,4.0,2.0,2.0,2.0,0,3.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0
4.0,1,1,37.742624938000695,-122.4087503992072,1,1,2.0,1.0,1.0,1.0,0,4.0,21.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,95.0
1.0,18,10,37.778575625261176,-122.4492029390022,1,0,8.0,3.0,4.0,5.0,0,5.0,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,599.0
2.0,8,6,37.75477117343871,-122.42709208125582,1,0,3.0,1.0,1.0,2.0,0,30.0,12.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,189.0
2.0,8,7,37.74655646935907,-122.43745432894188,1,1,1.0,1.0,1.0,1.0,0,2.0,3.0,90.0,9.0,9.0,9.0,8.0,10.0,9.0,225.0
1.0,21,23,37.78986946592797,-122.3922022422095,6,0,6.0,1.5,1.0,3.0,0,1.0,51.0,94.0,10.0,10.0,9.0,10.0,10.0,9.0,315.0
1.0,3,13,37.73040285023687,-122.43331339734672,1,1,2.0,1.0,1.0,1.0,0,2.0,10.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,103.0
2.0,26,18,37.79776570580345,-122.42479461815351,1,0,10.0,4.0,5.0,5.0,0,3.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,850.0
1.0,12,9,37.79551651476681,-122.41064979315011,0,0,8.0,2.0,3.0,4.0,0,1.0,25.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,499.0
1.0,26,18,37.807228356602295,-122.43777864537736,6,0,6.0,2.0,2.0,2.0,0,2.0,57.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,799.0
5.0,23,15,37.7207403670182,-122.39384648817341,8,1,3.0,1.0,1.0,2.0,0,1.0,180.0,87.0,9.0,9.0,10.0,9.0,8.0,9.0,78.0
2.0,26,18,37.80316718519257,-122.44203752105652,1,0,2.0,1.0,1.0,1.0,0,30.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
2.0,1,1,37.736384262519174,-122.4193659563806,1,0,9.0,4.0,4.0,6.0,0,4.0,8.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,360.0
1.0,4,1,37.753493840593535,-122.41958551663694,0,0,6.0,2.0,3.0,4.0,0,30.0,100.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,295.0
3.0,17,11,37.80304913711399,-122.4215454073398,1,0,4.0,2.5,2.0,2.0,0,5.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
23.0,6,5,37.78683905638721,-122.40940211161146,0,1,2.0,1.0,1.0,1.0,0,1.0,33.0,84.0,9.0,9.0,9.0,9.0,10.0,9.0,110.0
23.0,6,5,37.78688016149509,-122.40900143389072,0,1,2.0,1.0,1.0,1.0,0,1.0,67.0,89.0,9.0,9.0,9.0,9.0,10.0,9.0,110.0
23.0,6,5,37.785464804317854,-122.40850313391142,0,1,2.0,1.0,1.0,1.0,0,1.0,78.0,87.0,9.0,9.0,9.0,9.0,10.0,9.0,40.0
1.0,4,1,37.75041771319149,-122.41511900498712,1,0,3.0,1.0,2.0,2.0,0,5.0,12.0,100.0,10.0,10.0,9.0,10.0,10.0,9.0,175.0
1.0,9,8,37.7747101107035,-122.48383394680296,0,0,2.0,1.0,1.0,1.0,0,2.0,20.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,145.0
1.0,18,10,37.778593987579434,-122.46735368603942,0,0,2.0,1.0,1.0,1.0,0,4.0,105.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
2.0,19,13,37.72768246123048,-122.42835759928732,1,1,2.0,1.0,1.0,1.0,0,2.0,66.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0
1.0,4,12,37.768054087846494,-122.42152377950224,0,0,2.0,1.0,1.0,1.0,0,2.0,31.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0
1.0,12,11,37.79147976911009,-122.4147936545595,0,1,1.0,1.0,1.0,1.0,0,30.0,33.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,129.0
2.0,15,12,37.77230928399551,-122.42129742149228,0,0,4.0,1.0,2.0,2.0,0,4.0,11.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,325.0
1.0,4,1,37.751246929070696,-122.40826154984634,0,0,2.0,1.0,1.0,1.0,0,2.0,80.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
8.0,4,1,37.75830083248768,-122.41280003483935,0,2,1.0,2.0,1.0,1.0,0,2.0,116.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,55.0
8.0,4,1,37.7580965110198,-122.41388441647365,0,2,1.0,2.0,1.0,1.0,0,2.0,130.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,55.0
8.0,4,1,37.75789289528068,-122.41316979495794,0,2,1.0,2.0,1.0,1.0,0,2.0,110.0,95.0,9.0,9.0,10.0,10.0,9.0,10.0,55.0
8.0,4,1,37.75818093961102,-122.41287546680559,0,2,1.0,2.0,1.0,1.0,0,30.0,68.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,33.0
5.0,23,15,37.720304708630145,-122.39348474698895,8,1,4.0,1.0,1.0,2.0,0,1.0,179.0,87.0,9.0,9.0,9.0,9.0,8.0,9.0,68.0
1.0,16,3,37.78915875139069,-122.44017617870527,1,1,2.0,1.0,1.0,1.0,0,1.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,18,10,37.77642460335925,-122.47006144664272,0,0,2.0,1.0,0.0,1.0,0,3.0,140.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
1.0,4,1,37.76176009403668,-122.42492381934872,6,0,6.0,1.0,3.0,3.0,0,2.0,17.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,545.0
75.0,6,5,37.78799349177354,-122.4092485762061,0,1,4.0,1.0,1.0,2.0,0,1.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0
1.0,4,1,37.75893796452685,-122.4190149822485,1,1,2.0,1.0,1.0,1.0,0,3.0,85.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,170.0
3.0,25,21,37.75231420424221,-122.46993717992441,1,0,6.0,3.5,3.0,3.0,0,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
1.0,1,1,37.74828681357892,-122.40485600413069,0,0,2.0,1.0,1.0,1.0,3,3.0,19.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0
2.0,18,10,37.785809123145526,-122.46164703309464,1,1,2.0,1.0,1.0,1.0,0,2.0,25.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,29,17,37.7641949419563,-122.49091662690712,3,0,3.0,1.0,1.0,1.0,0,2.0,141.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
45.0,4,12,37.76796966839242,-122.41975055494564,6,0,2.0,1.0,2.0,2.0,0,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0
1.0,8,6,37.75319488945814,-122.43805410219572,3,0,2.0,1.0,1.0,1.0,0,1.0,48.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,190.0
5.0,0,0,37.77221271265073,-122.43235893264773,6,0,3.0,1.0,1.0,2.0,0,2.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,188.0
1.0,2,0,37.77546165978882,-122.44904774270726,0,0,3.0,1.0,1.0,1.0,0,2.0,19.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0
1.0,0,3,37.778721313174096,-122.44186544378961,6,1,1.0,1.0,1.0,1.0,0,1.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,103.0
1.0,7,6,37.76280603268137,-122.42825200784071,0,0,2.0,1.0,1.0,1.0,0,2.0,147.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,155.0
2.0,17,11,37.80512603403567,-122.42138387255044,0,1,4.0,1.0,1.0,2.0,1,1.0,92.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,79.0
2.0,4,1,37.75267808399354,-122.40753293400059,1,1,3.0,1.0,1.0,2.0,0,1.0,155.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,134.0
964.0,15,19,37.770832851764204,-122.39427494127236,0,0,3.0,1.0,1.0,2.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0
1.0,12,9,37.79583665026897,-122.41048270585905,0,0,4.0,1.0,1.0,2.0,0,30.0,8.0,94.0,10.0,9.0,10.0,9.0,10.0,9.0,145.0
1.0,7,0,37.76800288942404,-122.43720676739737,6,0,4.0,3.0,3.0,3.0,0,1.0,40.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0
1.0,8,6,37.75053585902327,-122.44224921920963,0,0,6.0,2.0,2.0,3.0,0,30.0,62.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,25.0
3.0,16,3,37.789175938581636,-122.44189999033249,1,1,2.0,1.0,1.0,1.0,0,3.0,40.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,174.0
2.0,16,3,37.79075595140928,-122.44305499870559,0,0,3.0,1.0,2.0,2.0,0,2.0,44.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
68.0,6,5,37.78726597204209,-122.41061904050005,0,0,4.0,1.0,0.0,2.0,0,2.0,2.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,180.0
68.0,6,5,37.788192506579826,-122.40949908401123,0,0,4.0,1.0,0.0,2.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
68.0,6,5,37.788966306541155,-122.4100157092808,0,0,4.0,1.0,0.0,2.0,0,2.0,4.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
4.0,18,10,37.77870670187736,-122.46005732255621,0,0,6.0,1.0,2.0,3.0,0,1.0,124.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
1.0,4,1,37.75561139826768,-122.41021821689787,0,0,2.0,1.0,1.0,2.0,0,3.0,11.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,142.0
1.0,4,1,37.75244678995408,-122.40705636743601,0,0,6.0,2.0,2.0,2.0,0,2.0,28.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,251.0
2.0,23,15,37.72988172206914,-122.40042324236006,1,1,3.0,1.0,1.0,1.0,0,1.0,173.0,89.0,9.0,10.0,10.0,9.0,8.0,9.0,62.0
1.0,0,6,37.76919932465073,-122.43530612512451,0,1,2.0,1.0,1.0,1.0,0,1.0,310.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,13,13,37.7349069056116,-122.42976512826021,1,0,8.0,4.5,4.0,5.0,0,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,445.0
5.0,0,0,37.772909879549495,-122.4364145479357,6,1,2.0,1.0,1.0,1.0,4,1.0,6.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,650.0
1.0,8,7,37.74389699038349,-122.42547310331591,1,1,1.0,1.0,1.0,1.0,0,1.0,110.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,72.0
7.0,29,17,37.75393023352349,-122.49460535467337,1,1,2.0,1.0,1.0,1.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0
1.0,27,21,37.736897061529156,-122.50092917328536,1,0,6.0,2.0,3.0,3.0,0,1.0,25.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
2.0,14,7,37.75291411426196,-122.45217383788736,1,0,8.0,3.0,5.0,5.0,0,2.0,17.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,595.0
4.0,9,8,37.77301326591141,-122.5010861464993,1,1,2.0,1.0,1.0,1.0,0,2.0,104.0,94.0,10.0,10.0,10.0,9.0,9.0,9.0,100.0
2.0,8,7,37.74858742796884,-122.43379570498232,1,0,7.0,3.0,4.0,4.0,0,5.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,800.0
4.0,9,8,37.77340260364544,-122.50268098684731,1,1,2.0,1.0,1.0,1.0,0,2.0,55.0,93.0,10.0,10.0,10.0,9.0,9.0,9.0,100.0
1.0,25,17,37.76136062081842,-122.46349991708088,0,0,2.0,1.0,0.0,1.0,0,2.0,87.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0
4.0,9,8,37.77240745761126,-122.50168706018816,1,1,2.0,1.0,1.0,1.0,0,2.0,67.0,94.0,10.0,10.0,10.0,9.0,9.0,9.0,100.0
36.0,6,5,37.779814649837256,-122.42189513924258,0,0,2.0,1.0,1.0,1.0,0,1.0,43.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
3.0,4,1,37.75727525438632,-122.40848882925957,0,1,2.0,1.0,1.0,1.0,0,4.0,70.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
3.0,10,9,37.80210559234673,-122.40707716015473,0,1,2.0,1.0,1.0,1.0,0,30.0,35.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,95.0
1.0,29,21,37.74556431486903,-122.50802102582878,0,1,2.0,1.0,1.0,1.0,0,30.0,46.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
2.0,4,1,37.75740920765607,-122.4079600485598,0,1,2.0,1.5,1.0,1.0,0,5.0,92.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,103.0
2.0,2,0,37.76930336271013,-122.45139747732716,6,1,2.0,1.5,1.0,1.0,1,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2.0,31,25,37.72061709253311,-122.46706442801519,1,1,1.0,1.0,1.0,1.0,3,30.0,2.0,90.0,10.0,9.0,10.0,10.0,9.0,7.0,50.0
68.0,6,5,37.78696648067203,-122.40960872775328,0,0,4.0,1.0,0.0,2.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
68.0,6,5,37.788482168064725,-122.41060120608708,0,0,4.0,1.0,0.0,2.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
2.0,1,1,37.74315476788047,-122.42259852130975,0,1,2.0,1.0,1.0,1.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0
2.0,0,3,37.78329390899549,-122.4451753966322,12,0,2.0,1.5,2.0,1.0,0,6.0,28.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,269.0
